Title,Summary,URL,Publication_Date,Sentiment_Score
Biocoop Le Sillon aide son public à devenir acteur de la transition écologique,"En Loire-Atlantique, à la Colleraye, le gérant d’un magasin Biocoop a décidé de moderniser son concept de magasin pour en faire un lieu de vie et d’échange afin de réfléchir aux actions à mettre en place pour préserver la planète et les générations futures.","https://www.lsa-conso.fr/biocoop-le-sillon-aide-son-public-a-devenir-acteur-de-la-transition-ecologique,328241",2019-09-20 14:16:00,0.9374948143959045
La FCD intègre l’Interprofession laitière (Cniel),"Dans le cadre du plan « France, Terre de Lait », mis en place par l’Interprofession laitière à la clôture des Etats généraux de l’alimentation, fin 2017, la Fédération du Commerce et de la Distribution vient d’intégrer le le conseil.","https://www.lsa-conso.fr/la-fcd-integre-l-interprofession-laitiere-cniel,328226",2019-09-20 12:48:00,0
Carrefour applique le Nutri-score sur 7 000 produits,"Comme l’avait annoncé son PDG Alexandre Bompard, le groupe Carrefour va apposer le Nutri-score sur 7 000 produits à marque Carrefour (dont Carrefour Bio et Carrefour Veggie) d’ici 2022.","https://www.lsa-conso.fr/carrefour-applique-le-nutri-score-sur-7-000-produits,328186",2019-09-20 10:27:00,0.038235604763031006
Les Français veulent un changement de modèle de société et de consommation,"Pour la 15ème année, l’entreprise de conseil Greenflex a présenté son baromètre sur les Français et la consommation responsable. Il en ressort que les consommateurs veulent faire évoluer leur manière de vivre et être acteur de ce changement.","https://www.lsa-conso.fr/les-francais-veulent-un-changement-de-modele-de-societe-et-de-consommation,328156",2019-09-19 17:19:00,0
Les bonnes : les offres bio prospèrent,Résumé non disponible,"https://www.lsa-conso.fr/les-bonnes-les-offres-bio-prosperent,327866",2019-09-18 00:00:00,0
"Départ surprise d'Orion Porta, directeur général de Biocoop","Deux ans après sa nomination, le conseil d’administration de Bicoop a décidé de se séparer de son directeur général, Orion Porta.","https://www.lsa-conso.fr/orion-porta-directeur-general-quitte-biocoop,327936",2019-09-17 15:27:00,0
Carrefour référence les œufs Poulehouse,"Dans le cadre de son programme de transition alimentaire, Carrefour vient de nouer un partenariat avec Poulehouse, une société proposant un mode de production sans abattage des poules et des poussins. Monoprix, Franprix et des enseignes bio proposent déjà ce référencement.","https://www.lsa-conso.fr/carrefour-reference-les-ufs-poulehouse,327886",2019-09-17 14:41:00,0.21639305353164673
La Fourche affiche l’empreinte carbone de ses produits,"Le magasin de produits bio en ligne, La Fourche, créée en juin 2018, a décidé d’offrir de la transparence à ses consommateurs en calculant l’empreinte carbone des produits alimentaires distribués sur son site.","https://www.lsa-conso.fr/la-fourche-affiche-l-empreinte-carbone-de-ses-produits,327761",2019-09-16 15:11:00,0.4846618175506592
Biocoop entre au capital de Rutabago,"Rutagao, l’entreprise de livraison à domicile de paniers à cuisiner 100% bio, vient d’annoncer une seconde levée de fonds de 1,8 million d’euros et s’entoure de cinq partenaires, dont Biocoop.","https://www.lsa-conso.fr/biocoop-entre-au-capital-de-rutabago,327416",2019-09-11 17:25:00,0.04669666290283203
Lactalis signe un accord-cadre avec l’OP Lait Bio Seine et Loire,Le groupe Lactalis et l’Organisation de Producteurs Lait Bio Seine et Loire ont signé un accord-cadre témoignant de leur vision commune à donner à la filière bio.,"https://www.lsa-conso.fr/lactalis-signe-un-accord-cadre-avec-l-op-lait-bio-seine-et-loire,327386",2019-09-11 16:29:00,0.2372170090675354
"[Dossier] BIO : Orion Porta (Directeur général - Biocoop & Rédacteur en chef invité) : ""Le réseau Biocoop peut encore doubler""","Après Michel-Édouard Leclerc, Georges Plassat, Véronique Laury, Michel Biero, Enrique Martinez ou, plus récemment, Jean-Paul Mochet, c’est au tour d’Orion Porta, directeur général de Biocoop, de revêtir les habits de rédacteur en chef à LSA. Conformément à cette mission, qu’il a accepté de...","https://www.lsa-conso.fr/dossier-bio-orion-porta-directeur-general-biocoop-redacteur-en-chef-invite-le-reseau-biocoop-peut-encore-doubler,327266",2019-09-11 00:00:00,0.8600404262542725
"Le billet d'Orion Porta (DG - Biocoop) : ""La bio est-elle chère ?""",Résumé non disponible,"https://www.lsa-conso.fr/le-billet-d-orion-porta-dg-biocoop-la-bio-est-elle-chere,326991",2019-09-11 00:00:00,0
Indicateurs : le bio affole toujours les compteurs de la GMS,Résumé non disponible,"https://www.lsa-conso.fr/indicateurs-le-bio-affole-toujours-les-compteurs-de-la-gms,326986",2019-09-11 00:00:00,0
"Proximité : le local, nouvel axe fort des distributeurs","L’offre locale de produits bio se développe de plus en plus dans les magasins pour répondre aux attentes des consommateurs. Même s’il est encore récent, les distributeurs travaillent leur assortiment afin d’en faire un enjeu stratégique.","https://www.lsa-conso.fr/proximite-le-local-nouvel-axe-fort-des-distributeurs,326931",2019-09-11 00:00:00,0.31434208154678345
Ressources humaines : quel profil pour devenir directeur de magasin bio ?,La croissance du bio conduit au recrutement des futurs dirigeants de points de vente. Le point sur les compétences recherchées et les profils présents dans ces magasins.,"https://www.lsa-conso.fr/ressources-humaines-quel-profil-pour-devenir-directeur-de-magasin-bio,326926",2019-09-11 00:00:00,0.9473323225975037
La Laiterie Saint-Père s’engage pour le pâturage et le bien-être animal,"Filiale d’Agromousquetaires, la Laiterie Saint-Père se mobilise pour le lait pâturé et le bien-être animal. La charte a été signée avec 440 élevages partenaires.","https://www.lsa-conso.fr/la-laiterie-saint-pere-s-engage-pour-le-paturage-et-le-bien-etre-animal,327336",2019-09-10 16:31:00,0
"Au Verger de la Blottière, des pommes cultivées sans pesticides de synthèse","À Saint-Georges-des-Gardes, Le Verger de la Blottière cultive désormais sans pesticides de synthèse 10 hectares de pommes. Reportage dans le Val de Loire.","https://www.lsa-conso.fr/au-verger-de-la-blottiere-des-pommes-cultivees-sans-pesticides-de-synthese,326401",2019-09-05 15:05:00,0
Bio: un potentiel de 11% de part de marché,"Alors que le marché du bio (5 milliards d’euros en grandes surfaces) voit sa progression s’accélérer, Nielsen dresse le bilan et s’interroge sur le potentiel pour les années à venir.","https://www.lsa-conso.fr/bio-un-potentiel-de-11-de-part-de-marche-en-grande-distribution,326816",2019-09-05 10:14:00,0.14615464210510254
"[Dossier] Fruits et légumes : face au bio, l'émergence des labels alternatifs","Entre le bio et le conventionnel, les opérateurs de fruits et légumes sont de plus en plus nombreux à inscrire leur production dans une troisième voie. Gages d’efforts menés parfois de longue date, les labels alternatifs au bio se multiplient. Reste au consommateur à s’y retrouver...","https://www.lsa-conso.fr/dossier-fruits-et-legumes-face-au-bio-l-emergence-des-labels-alternatifs,326671",2019-09-04 00:00:00,0.3662407398223877
L'élevage alternatif monte en puissance dans les oeufs,"Le plan de transition pour développer l’alternatif (bio, plein air, etc.) devrait dépasser les objectifs fixés pour 2022. En parallèle, les marques se repositionnent pour véhiculer des messages d’engagements et rassurer les consommateurs.","https://www.lsa-conso.fr/l-elevage-alternatif-monte-en-puissance-dans-les-oeufs,326386",2019-09-04 00:00:00,0.13682103157043457
"Esprit Nature, le champagne qui permet de planter des arbres","Champagne F. Dubois lance une troisième marque, Esprit Nature, qui signe deux cuvées. Une marque écoresponsable qui, au prix de quelques efforts de la part du consommateur, permet de planter un arbre à chaque bouteille achetée.","https://www.lsa-conso.fr/esprit-nature-le-champagne-qui-permet-de-planter-des-arbres,326381",2019-09-04 00:00:00,0
Un magasin Biocoop confie son relooking aux consommateurs,"Pour dépoussiérer l’image du bio et le démocratiser, le magasin Les Hameaux Biocoop de Trignac (Loire-Atlantique) a mis en place des ateliers pour faire participer les consommateurs à son processus de réaménagement.","https://www.lsa-conso.fr/un-magasin-biocoop-confie-son-relooking-aux-consommateurs,326666",2019-09-03 15:17:00,0.048181891441345215
Les Comptoirs de la Bio suppriment les bouteilles d’eau en plastique,"L’enseigne spécialisée dans la distribution de produits bio, Les Comptoirs de la Bio, s’engage une nouvelle fois pour la réduction des déchets et l’empreinte carbone. Elle a décidé de ne plus commercialiser de bouteilles d’eau en PET dans les prochains mois.","https://www.lsa-conso.fr/les-comptoirs-de-la-bio-suppriment-les-bouteilles-d-eau-en-plastique,326596",2019-09-02 15:02:00,0.8455899953842163
Naturalia débarque sur Amazon Prime Now (au détriment de Bio C'Bon),La filiale de Monoprix ouvre ce 28 août une boutique sur le service de livraison sous 2 heures d'Amazon. Une étape logique étant donnée l'extension du partenariat entre le groupe Casino et l'américain.,"https://www.lsa-conso.fr/naturalia-debarque-sur-amazon-prime-now-au-detriment-de-bio-c-bon,326196",2019-08-28 09:07:00,0
Florence Pradier prend la direction générale de Coop de France,"A partir du mois de novembre, Florence Pradier va prendre la poste de directrice générale de Coop de France. Elle succède à Vincent Magdelaine, qui assurait l’interim, et qui va prendre la direction générale adjointe.","https://www.lsa-conso.fr/florence-pradier-prend-la-direction-generale-de-coop-de-france,326166",2019-08-27 16:18:00,0
"Nicolas Richarme, nouveau président de Sudvinbio","Nicolas Richarme a été élu en juillet président de Sudvinbio, l’association interprofessionnelle des producteurs et metteurs en marché de vins biologiques, soit plus de 400 adhérents en Région Occitanie. Sudvinbio est l'organisateur du salon Millésime Bio, le salon qui ne propose que des vins...","https://www.lsa-conso.fr/nicolas-richarme-nouveau-president-de-sudvinbio,325766",2019-08-22 11:43:00,0.9576793313026428
UFC-Que Choisir conteste les marges du bio en GMS,Nouvelle édition de l’étude UFC-Que Choisir. Avec un titre provocateur : «sur-marges sur les fruits et légumes bio : La grande distribution matraque toujours les consommateurs !» Une étude visiblement à charge et avec une méthodologie assez floue…,"https://www.lsa-conso.fr/selon-l-ufc-que-choisir-la-grande-distribution-matraque-toujours-les-consommateurs-sur-les-fruits-et-legumes-bio,325746",2019-08-22 09:51:00,0.9291239976882935
Les Comptoirs de la Bio accélèrent leur développement,"Le groupement de commerçants indépendants spécialiste des produits issus de l'agriculture biologique, les Comptoirs de la Bio, dont Intermarché est partenaire, devrait compter 34 nouveaux magasins d’ici à la fin de l’année 2019, avec 17 ouvertures programmées entre septembre et décembre....","https://www.lsa-conso.fr/les-comptoirs-de-la-bio-accelerent-leur-developpement,325646",2019-08-19 16:20:00,0.6370807886123657
Les 2 Vaches investit pour des packagings plus responsables,"La marque de produits laitiers bio, Les 2 Vaches, qui appartient à Danone, mise sur de nouveaux engagements. En mai, elle a lancé une nouvelle gamme de yaourts brassés, les Gourmeuh, plus responsable.","https://www.lsa-conso.fr/les-2-vaches-investit-pour-des-packagings-plus-responsables,325316",2019-07-26 10:00:00,0.9876903295516968
"EthicAdvisor, l’application de consommation responsable s’enrichit de nouveaux outils","La plateforme de consommation responsable, lancée il y a quelques mois, EthicAdvisor, se dote de nouvelles fonctionnalités.","https://www.lsa-conso.fr/ethicadvisor-l-application-de-consommation-responsable-s-enrichit-de-nouveaux-outils,325386",2019-07-25 11:21:00,0
Prospérité Fermière s’associe avec Grand Fermage pour un beurre éco-responsable,"La coopérative Prospérité Fermière vient de signer un accord avec la coopérative Eurial pour sa marque Grand Fermage. Elle lui fournira du lait Via Lacta pour enrichir sa gamme d’un beurre éco-responsable, commercialisé en GMS au second semestre 2019.","https://www.lsa-conso.fr/prosperite-fermiere-s-associe-avec-grand-fermage-pour-un-beurre-eco-responsable,325381",2019-07-25 10:55:00,0
Leclerc passe ses produits infantiles en 100 % bio,"L’enseigne Leclerc, sous sa marque propre Bio Village a décidé de passer l’offre alimentaire pour bébé en 100 % bio. Elle supprime le conventionnel sous ses marques propres au profit du bio pour les enfants de 4 mois à 3 ans.","https://www.lsa-conso.fr/leclerc-passe-ses-produits-infantiles-en-100-bio,325351",2019-07-24 11:17:00,0.34608346223831177
Naturalia passe le cap des 200 magasins,"L’enseigne spécialisée dans la distribution de produits bio, Naturalia, qui appartient au groupe Casino, a annoncé l’ouverture de son 200ème magasin, à Nice. Il garde ainsi son objectif de redynamiser le commerce de proximité en centre-ville.","https://www.lsa-conso.fr/naturalia-passe-le-cap-des-200-magasins,325301",2019-07-23 10:28:00,0.9916666150093079
Un magasin Le Producteur Local vient d’ouvrir à Paris,"Le magasin zéro marge vient d’ouvrir ses portes à Paris. Le prix des produits vendus est reversé à 100 % au producteur, qui fixe lui-même ses tarifs.","https://www.lsa-conso.fr/un-magasin-le-producteur-local-vient-d-ouvrir-ses-portes-a-paris,325161",2019-07-19 14:10:00,0
La France encadre le chauffage des serres bio,"Le comité national de l’agriculture biologique de l’INAO a adopté le 11 juillet le dispositif pour encadrer, en France, le chauffage des serres en agriculture biologique.","https://www.lsa-conso.fr/la-france-encadre-le-chauffage-des-serres-pour-les-legumes-bio,324791",2019-07-15 12:02:00,0.699697732925415
Biomonde va se doter d’une plateforme logistique,Le deuxième groupement coopératif de magasins bio a décidé de se doter d’une plateforme logistique l’an prochain. Cette décision met un coup d’accélérateur aux différents chantiers menés depuis 3 ans afin de faire face à la concurrence.,"https://www.lsa-conso.fr/biomonde-va-se-doter-d-une-plateforme-logistique,324766",2019-07-15 10:58:00,0.168861985206604
Système U présente les résultats de sa consultation sur le « mieux manger »,"Du 26 mars au 31 mai 2019, Système U avec Make.org a lancé une consultation citoyenne avec des acteurs de l’alimentaire et des consommateurs pour répondre à la question « comment permettre à chacun de mieux manger ? ». Des ateliers de réflexion vont suivre en octobre afin de traduire les...","https://www.lsa-conso.fr/systeme-u-presente-les-resultats-de-sa-consultation-pour-le-mieux-manger,324516",2019-07-10 15:32:00,0
"Que comprennent les Françaises aux cosmétiques ""naturels""","En exclusivité pour LSA, le cabinet Simon-Kucher a mené une étude sur les comportements d’achat en matière d’hygiène-beauté naturelle (bio, végane, « clean », etc.). En voici les principaux enseignements.","https://www.lsa-conso.fr/que-comprennent-les-francaises-aux-cosmetiques-naturels,324081",2019-07-10 14:29:00,0.9794896841049194
"[Dossier] 2019, l'année du label HVE","Imaginé dès 2008, le label Haute Valeur environnementale apparaît seulement maintenant dans les rayons de la GMS. Plus accessible que le bio, il répond aux attentes sociétales qui ont émergé lors des États généraux de l’alimentation. Voici ce qu’il recouvre, ainsi que les premières...","https://www.lsa-conso.fr/dossier-2019-l-annee-du-label-hve,324061",2019-07-10 14:22:00,0.9236690402030945
La réponse de Biocoop aux révélations du Canard Enchainé,"L’hebdomadaire, Le Canard Enchainé, révèle dans son édition du 10 juillet, un éventuel doute quant à l’origine et la qualité des avocats vendus dans l’enseigne spécialisée dans la distribution de produits bio, Biocoop. LSA publie la réponse du distributeur.","https://www.lsa-conso.fr/la-reponse-de-biocoop-aux-revelations-du-canard-enchaine-sur-l-origine-des-avocats,324476",2019-07-10 11:20:00,0.3177100419998169
Lactel lance l’opération Recyc’lait pour inciter au tri,La marque de lait de consommation du groupe Lactalis (Lactel) s’engage pour informer et sensibiliser les consommateurs au tri et au recyclage. Elle lancera à la rentrée une  opération de collecte de bouteilles de lait avec la mise en place de machines de consigne dans trois grandes villes de...,"https://www.lsa-conso.fr/lactel-lance-l-operation-recyc-lait-pour-inciter-au-tri,324436",2019-07-10 10:18:00,0
Naturalia confirme son engagement contre les serres chauffées,"L’enseigne spécialisée dans la distribution de produits bio, Naturalia, qui appartient au groupe Casino, refuse les serres chauffées, jugeant ce concept incompatible avec les valeurs du bio.","https://www.lsa-conso.fr/naturalia-confirme-son-engagement-contre-les-serres-chauffees,324366",2019-07-09 12:32:00,0.2032235860824585
Candia mise sur des briques éco-conçues,"La marque de lait UHT de la coopérative Sodiaal, Candia, vient de lancer une nouvelle gamme bio avec une brique éco-conçue. Objectif : diminuer les emballages fossiles et se rapprocher de plus en plus du végétale pour tendre vers une économie circulaire.","https://www.lsa-conso.fr/candia-mise-sur-des-briques-eco-concues,324346",2019-07-09 11:34:00,0.029102027416229248
Les Nouveaux Robinson proposent un « sac zéro gâchis »,Les magasins Les Nouveaux Robinson poursuivent leur engagement dans la lutte contre la gaspillage alimentaire et proposent des « sacs zéro gâchis » à 5 euros chaque jour.,"https://www.lsa-conso.fr/les-nouveaux-robinson-proposent-un-sac-zero-gachis,324231",2019-07-08 10:09:00,0
Les desserts appertisés doivent se réinventer,"Difficilement lisible et peu attractif, le rayon des desserts appertisés n’en demeure pas moins un pilier de l’épicerie. Et même s’il souffre, il peut toujours compter sur un segment qui se réinvente : les compotes.","https://www.lsa-conso.fr/les-desserts-appertises-doivent-se-reinventer,323471",2019-07-03 15:32:00,0
Encore une mauvaise année pour les opérations beauté,"Sur le trimestre où ont eu lieu les opérations beauté en grandes et moyennes surfaces, les ventes d’hygiène-beauté ont baissé. C’est la troisième année consécutive que le bilan est négatif.","https://www.lsa-conso.fr/encore-une-mauvaise-annee-pour-les-operations-beaute,323911",2019-07-03 15:12:00,0
Yuka et Alkemics s’associent pour apporter plus de transparence,"La plateforme de partage de données produits de marques et distributeurs, Alkemics et l’application nutritionnelle Yuka, lancent une initiative pour apporter plus de transparence aux consommateurs et étoffer la base de données produits.","https://www.lsa-conso.fr/yuka-et-alkemics-s-associent-pour-apporter-plus-de-transparence,323881",2019-07-03 12:23:00,0
13 nouveaux magasins pour La Vie Claire d’ici fin septembre,"Deuxième acteur de la distribution bio spécialisée en France, La Vie Claire, poursuit son développement et annonce l’ouverture de 13 nouveaux magasins d’ici fin septembre 2019 (7 intégrés et 6 franchises dont un en Belgique).","https://www.lsa-conso.fr/13-nouveaux-magasins-pour-la-vie-claire-d-ici-fin-septembre,323671",2019-07-01 12:22:00,0.9573017954826355
Biocoop lance une mini-série digitale,"Le leader de la distribution spécialisée de produits bio, Biocoop, prend la parole sur les réseaux sociaux pour répondre aux questions des consommateurs sur le bio avec la mini-série #OnNousDit.","https://www.lsa-conso.fr/biocoop-lance-une-mini-serie-digitale,323361",2019-06-27 13:41:00,0.7041894197463989
Cette vodka équitable arrive chez Monoprix,"Selon nos informations, Monoprix a référencé la vodka Fair, fabriquée à partir de quinoa bolivien bio et issu du commerce équitable. Celle-ci arrivera en rayons en juillet dans 148 Monoprix. Fair est une signature très prisée des barmen du monde entier.","https://www.lsa-conso.fr/une-vodka-equitable-arrive-chez-monoprix,323341",2019-06-27 10:54:00,0.06470006704330444
« Les éleveurs vous disent merci ! » : 30 millions de litres vendus,"En février 2018, Intermarché lançait le lait « Les éleveurs vous disent merci ! » en co-construction avec 136 éleveurs. 18 mois plus tard, 30 millions de litres ont déjà été vendus et 77 nouveaux producteurs ont adhéré à l’organisation de producteurs de la Laiterie Saint-Père...","https://www.lsa-conso.fr/les-eleveurs-vous-disent-merci-30-millions-de-litres-vendus,323331",2019-06-27 10:31:00,0
La Provençale (L’Oréal) a financé 11 projets agricoles via la plateforme Miimosa,"La Provençale, la marque de cosmétiques bio créée par L’Oréal en 2018, a financé 11 projets via la plateforme Miimosa, soit 90 000 euros levés. Objectif : aider au développement de l’agriculture bio en Provence.","https://www.lsa-conso.fr/la-provencale-l-oreal-a-finance-11-projets-agricoles-via-la-plateforme-miimosa,323296",2019-06-26 16:47:00,0.13318800926208496
Nestlé décide d’adopter le Nutri-score,"Après plusieurs années de réticence, le géant de l’agroalimentaire, Nestlé, a indiqué son intention d’adopter le logo nutritionnel, Nutri-score pour l’ensemble de ses produits vendus en Europe. Une décision qui pourrait pousser d’autres groupes à suivre le pas.","https://www.lsa-conso.fr/nestle-decide-d-adopter-le-nutri-score,323251",2019-06-26 14:24:00,0
"Didier Duhaupand (Président - Les Mousquetaires) : ""Je crois en la supériorité du commerçant sur l'algorithme""","À l’occasion des 50 ans des Mousquetaires, Didier Duhaupand, le sixième président du deuxième groupement de commerçants indépendants de France, a répondu sans langue de bois aux questions de LSA. Il tire les leçons d’un passé riche et volontiers frondeur et dessine les pistes d’un avenir...","https://www.lsa-conso.fr/didier-duhaupand-president-les-mousquetaires-je-crois-en-la-superiorite-du-commercant-sur-l-algorithme,322851",2019-06-26 00:00:00,0
Premiers résultats du plan #Value de Sodiaal,"La première coopérative laitière française, Sodiaal, a tenu son Assemblée Générale le 19 juin 2019. Outre l’annonce des résultats, cette réunion a permis de faire un point sur les premières avancées du plan #Value, lancé fin 2017, qui a pour but de transformer Sodiaal et de l’orienter vers...","https://www.lsa-conso.fr/premiers-resultats-du-plan-value-de-sodiaal,323061",2019-06-25 10:37:00,0
Fraudes alimentaires bio : la DGCCRF participe à une action européenne,"La DGCCRF a participé avec 16 Etats membres à une opération dont l’objectif est d’identifier les points de vulnérabilité de la filière bio, de la production à la distribution. 741 contrôles ont été réalisées dont 24 ont fait l’objet de procédures.","https://www.lsa-conso.fr/fraudes-alimentaires-bio-la-dgccrf-participe-a-une-action-europeenne,322966",2019-06-21 16:09:00,0.02533888816833496
Les organisations françaises veulent un nouveau règlement bio exigeant,"Des négociations vont avoir lieu à Bruxelles le 24 juin avec les pays européens concernant le nouveau règlement bio. Les organisations bio françaises veulent défendre un bio cohérent, exigeant et responsable.","https://www.lsa-conso.fr/les-organisations-francaises-veulent-un-nouveau-reglement-bio-exigeant,322551",2019-06-20 18:04:00,0.6275603771209717
1 million de produits bio livrés par Toupargel en 6 mois,"En six mois, Toupargel a livré 1 million de produits bio en France, une offre née de son partenariat avec Naturalia.","https://www.lsa-conso.fr/1-million-de-produits-bio-livres-par-toupargel-en-6-mois,322441",2019-06-19 16:00:00,0.7647215127944946
Faire Bien teste un distributeur de yaourt bio en vrac chez Day by Day,Le premier distributeur de yaourt en vrac est installé chez Day by Day. Le projet a été élaboré avec Danone pour sa marque de yaourts bio Faire Bien. Le pilote durera 15 jours avant d’être potentiellement déployé dans d’autres magasins.,"https://www.lsa-conso.fr/faire-bien-teste-un-distributeur-de-yaourt-vrac-bio-chez-day-by-day,322401",2019-06-19 12:20:00,0.22835439443588257
Le bio et le sain tentent de s'imposer au goûter,"Le goûter n’échappe pas à la tendance du « bien-manger ». Dans tous ses segments, le bio grandit pour coller aux attentes des consommateurs soucieux de la santé de leurs enfants.","https://www.lsa-conso.fr/le-bio-et-le-sain-tentent-de-s-imposer-au-gouter,322032",2019-06-19 00:00:00,0.918587863445282
Le bio dope la consommation de banane en France,"Avec 643 000 tonnes, le marché de la banane fait l’objet d’un fort développement en France depuis ces deux dernières années. Le bio et la segmentation par l'origine en constituent les principaux moteurs.","https://www.lsa-conso.fr/le-bio-dope-la-consommation-de-banane-en-france,322317",2019-06-18 15:08:00,0.08998692035675049
Lidl et Lactalis revalorisent le prix du lait pour les MDD,"Après avoir noué un accord en février sur les produits à marque nationales, Lidl France et Lactalis annoncent un nouveau partenariat qui porte sur les MDD. L’enseigne s’engage à verser 355 euros/1 000 litres aux éleveurs Lactalis.","https://www.lsa-conso.fr/lidl-et-lactalis-revalorisent-le-prix-du-lait-pour-les-mdd,322307",2019-06-18 15:07:00,0
MiiMOSA signe le plus gros projet de financement participatif agricole,"La plateforme de financement participative, MiiMOSA Transition vient d’annoncer la collecte de 400 000 euros pour le financement de la production de tomates en agroécologie en Corrèze. Un projet encore jamais réalisé en France.","https://www.lsa-conso.fr/miimosa-signe-le-plus-gros-projet-de-financement-participatif-agricole,322302",2019-06-18 14:41:00,0
Green Code : une application nutritionnelle nouvelle technologie,"La nouvelle application d’aide à la consommation, Green Code, propose une information nutritionnelle sur les produits mais également des fonctionnalités inédites : prise en compte de la DLC et des cas de rappel produits.","https://www.lsa-conso.fr/green-code-une-application-nutritionnelle-nouvelle-technologie,321377",2019-06-18 09:00:00,0
Bel et le WWF renouvellent leur partenariat pour la filière laitière,"Depuis 2012, Bel et le WWF travaillent ensemble pour réduire l’empreinte environnementale de la production laitière et soutenir le développement de filières responsables. Les deux acteurs renouvellent leur partenariat pour 3 ans.","https://www.lsa-conso.fr/bel-et-le-wwf-renouvellent-leur-partenariat-pour-la-filiere-laitiere,322202",2019-06-17 12:33:00,0
L’enseigne U et l’industriel Schreiber inaugurent une laiterie commune dans la Meuse,Le distributeur U et l’industriel Schrieber inaugurent ce jour leur nouvelle laiterie à Cléry-le-Petit (Meuse). Le projet d’un montant de 85 millions d’euros permet de créer plus de 800 emplois. Schreiber gérera ainsi la totalité de production de l’ultrafrais de l’enseigne en France.,"https://www.lsa-conso.fr/l-enseigne-u-et-l-industriel-schreiber-inaugurent-une-laiterie-commune-dans-la-meuse,321902",2019-06-14 12:00:00,0
Laurent Huynh remplace Daniel Tirat chez Bjorg,"Selon nos informations, le directeur général d’Ebro, Laurent Huynh remplacerait Daniel Tirat à la direction générale de Bjorg et Compagnie pour la division grande distribution. Ce dernier étant parti chez Sodiaal.","https://www.lsa-conso.fr/laurent-huynh-remplace-daniel-tirat-chez-bjorg,321912",2019-06-13 11:51:00,0
"MyLabel, la nouvelle app nutritionnelle citoyenne compatible pour l’e-shopping","La société myLabel vient de lancer une nouvelle application nutritionnelle. Si elle offre les mêmes services que celles existantes sur le marché, elle propose une approche globale santé-environnement-social et la possibilité d’utiliser l’application pour l’e-shopping.","https://www.lsa-conso.fr/mylabel-la-nouvelle-application-nutritionnelle-citoyenne-compatible-pour-l-e-shopping,321747",2019-06-11 14:53:00,0
Alterfood met la main sur Sibio,"A travers sa holding d’investissement « La Canopée SAS », Alterfood acquiert 45% de la société Sibio et renforce ainsi sa position de producteur de jus de fruits bio.","https://www.lsa-conso.fr/alterfood-met-la-main-sur-sibio,321667",2019-06-07 17:23:00,0.6740339398384094
Les résultats positifs d'Alpro après un an de présence en France,"Alpro, qui appartient au groupe Danone suite au rachat de WhiteWave en 2016, a fait son arrivée sur le marché français en avril 2018 sur l'ultrafrais végétal. En un an, il occupe déjà 12,5 % de part de marché volume de ce segment.","https://www.lsa-conso.fr/les-resultats-positifs-d-alpro-apres-un-an-de-presence-en-france,321442",2019-06-06 15:53:00,0
Les Comptoirs de la bio financent leur 1er projet #PassionBio,"Les Comptoirs de la Bio présentent leur premier projet de financement avec Cook n’Run, fabricant de barres énergétiques artisanales et bio, pour l’élaboration d’un emballage intégralement issu du végétal.","https://www.lsa-conso.fr/les-comptoirs-de-la-bio-financent-leur-1er-projet-passionbio,321427",2019-06-06 11:56:00,0.970673143863678
Unilever lance son projet « Agriculteurs de demain » sur Carte d’Or,"Pour aider la transformation des filières agricoles, Unilever lance le premier projet de son programme « Agriculteurs de demain » sur sa marque Carte d’Or. Un budget d’1 million d’euros sera alloué chaque année, pour aider à l’installation de nouveaux agriculteurs, revaloriser la matière...","https://www.lsa-conso.fr/unilever-lance-son-projet-agriculteurs-de-demain-sur-carte-d-or,321292",2019-06-06 11:15:00,0
"D’aucy lance une gamme de légumes ""en conversion"" au bio",La marque de coopérative d’aucy lancera à l’automne 2019 sa première gamme conversion bio co-créé par les consommateurs. Elle s’inscrit dans une démarche globale agro-écologique pour proposer des légumes de qualité.,"https://www.lsa-conso.fr/d-aucy-lance-une-gamme-de-legumes-en-conversion-au-bio,321307",2019-06-06 08:00:00,0.8195743560791016
Biocoop inaugure un concept de magasin anti-déchets,"Le leader de la distribution spécialisée de produits bio a ouvert, le 28 mai, à Paris, Biocoop ADN, pour Anti Déchet Nation. Le principe : proposer des produits du quotidien à zéro déchets ou réduire au maximum les emballages.","https://www.lsa-conso.fr/biocoop-inaugure-un-concept-de-magasin-anti-dechets,321052",2019-06-06 00:00:00,0.055175840854644775
Les conserves de poissons partent en campagne contre les déchets marins,"La filière des conserves de poissons, en partenariat avec l’association Gestes Propres, fera campagne pour lutter contre les déchets marins. A travers l’opération « Je navigue, Je trie » et un dispositif de collecte pédagogique.","https://www.lsa-conso.fr/les-conserves-de-poisson-partent-en-campagne-contre-les-dechets-marins,321392",2019-06-05 18:34:00,0
Le bio frôle les 10 milliards d’euros en 2018,"Le marché français du bio continue de se développer. Les chiffres 2018 l’attestent, avec des ventes qui frôlent les 10 milliards d’euros, en hausse de 15,4 %. Les conversions sont dynamiques tant chez les producteurs, que chez les transformateurs. Aujourd’hui, la grande distribution génère...","https://www.lsa-conso.fr/le-bio-frole-les-10-milliards-d-euros-en-2018,321247",2019-06-04 14:41:00,0.6758420467376709
